login_count,activity_count,resources_viewed,days_inactive,average_grade,assignments_submitted,forum_posts,completion_rate,quiz_attempts_count,dropout
8.0,151,123.0,42,6.521886666,0,0,1.0,4,0
69.0,1069,878.0,76,10.042421818,9,1,1.0,27,0
32.0,660,508.0,42,9.242995454,4,0,0.98529,24,0
8.0,38,26.0,214,0.0,0,0,1.0,0,1
31.0,192,158.0,187,0.0,0,0,0.0,0,1
15.0,143,127.0,101,0.0,0,0,0.0,0,0
133.0,1089,806.0,31,10.185184545,10,0,1.0,37,0
5.0,29,19.0,252,0.0,0,0,0.0,0,1
245.0,2541,2105.0,30,10.272727272,5,1,0.99497,47,0
29.0,816,687.0,31,9.048995454,5,0,0.99462,19,0
70.0,850,661.0,55,9.745566818,0,0,1.0,30,0
55.0,581,438.0,37,3.71477409,5,0,1.0,19,0
9.0,162,145.0,230,7.0,0,0,0.95652,1,0
72.0,490,407.0,57,0.0,0,0,1.0,0,0
88.0,1281,1038.0,31,8.933042727,10,0,0.97949,34,0
7.0,224,177.0,56,8.813590909,4,0,1.0,8,0
16.0,192,165.0,240,7.0,2,0,1.0,1,0
76.0,1651,1394.0,31,10.14141409,2,1,1.0,38,0
25.0,245,207.0,249,0.0,0,0,1.0,0,1
157.0,1488,1239.0,31,8.95096619,5,0,0.99448,19,0
124.0,1505,1263.0,31,9.798489545,8,0,1.0,23,0
12.0,475,374.0,42,7.638717647,8,0,1.0,15,0
8.0,106,83.0,31,1.75084,0,0,0.83333,2,0
21.0,163,122.0,232,10.0,0,0,0.875,2,0
89.0,1324,1113.0,31,9.436486363,10,0,1.0,28,0
58.0,623,478.0,42,7.404748095,1,0,1.0,18,0
97.0,1278,1038.0,39,9.562626818,10,0,1.0,30,0
179.0,1593,1266.0,30,10.134068181,8,0,1.0,33,0
35.0,517,430.0,42,7.0,7,1,1.0,1,0
159.0,1279,1026.0,31,9.44742409,5,1,0.99485,20,0
34.0,818,691.0,31,7.85167,7,0,0.99512,19,0
15.0,116,100.0,188,0.0,0,0,0.66667,0,1
80.0,1012,826.0,42,8.455617272,10,0,0.99505,24,0
54.0,1023,802.0,31,10.01678409,11,0,1.0,48,0
35.0,560,443.0,36,8.7743855,6,0,1.0,18,0
91.0,1786,1588.0,42,9.151335909,11,0,1.0,19,0
39.0,803,657.0,42,9.238758095,6,0,1.0,25,0
30.0,852,650.0,37,10.363636363,10,0,1.0,49,0
192.0,1287,1007.0,31,9.069336315,8,0,1.0,18,0
37.0,750,626.0,31,8.960317142,5,0,1.0,18,0
24.0,583,466.0,43,7.960077857,4,0,1.0,20,0
19.0,629,512.0,42,9.636980454,7,0,1.0,23,0
42.0,811,652.0,31,8.826021818,10,0,1.0,26,0
72.0,1034,796.0,31,10.10101,9,0,1.0,32,0
83.0,1082,881.0,56,9.030860454,5,0,0.97826,26,0
34.0,638,509.0,61,9.132435,8,0,0.99517,19,0
156.0,1263,1022.0,37,8.76551,5,0,0.99394,19,0
18.0,285,258.0,65,6.0,2,0,1.0,1,0
103.0,416,289.0,184,0.0,0,0,0.0,0,1
78.0,880,713.0,35,9.401235,6,0,1.0,19,0
11.0,177,153.0,65,2.45118,0,0,0.89474,1,0
2.0,10,4.0,278,0.0,0,0,0.0,0,1
198.0,1943,1593.0,42,9.626583636,7,0,0.99505,41,0
111.0,1569,1315.0,42,10.363636363,10,0,1.0,29,0
73.0,1049,822.0,26,10.035914545,11,0,1.0,41,0
161.0,1491,1140.0,31,10.4,9,0,1.0,39,0
8.0,92,75.0,78,3.151516666,0,0,1.0,1,0
42.0,864,707.0,30,8.976833636,6,0,1.0,26,0
94.0,864,660.0,88,9.895286363,3,0,0.9845,24,0
41.0,551,398.0,31,9.022233,4,0,0.96875,21,0
36.0,522,397.0,42,8.66779909,8,0,1.0,19,0
82.0,609,494.0,40,2.10101,6,0,0.94203,1,0
3.0,20,12.0,278,0.0,0,0,0.0,0,1
74.0,963,776.0,31,9.507855909,11,0,0.99517,24,0
32.0,623,500.0,31,6.368191363,7,0,1.0,20,0
63.0,907,711.0,42,9.8290795,9,0,1.0,37,0
58.0,860,684.0,42,9.141475,9,0,1.0,25,0
7.0,154,139.0,263,6.0,0,0,0.75,1,0
147.0,1444,1187.0,31,9.351799473,8,1,0.99517,17,0
221.0,1818,1425.0,31,10.4,10,0,1.0,32,0
99.0,1049,674.0,24,10.25074,6,0,1.0,70,0
10.0,121,104.0,206,0.0,0,0,1.0,0,1
143.0,1683,1376.0,31,10.363636363,11,0,1.0,35,0
27.0,471,336.0,42,7.923045238,0,0,0.96667,26,0
156.0,1277,974.0,31,9.24972909,9,1,1.0,19,0
31.0,828,695.0,31,9.322270454,6,0,1.0,22,0
5.0,27,17.0,192,0.0,0,0,0.0,0,1
47.0,1015,853.0,43,9.076540909,5,1,0.98985,24,0
141.0,1530,1223.0,31,9.74264909,10,0,1.0,36,0
59.0,927,749.0,31,9.604697727,7,0,0.99167,26,0
127.0,1307,1026.0,31,8.290403,5,0,1.0,18,0
75.0,860,683.0,31,9.833741818,1,0,0.99515,24,0
22.0,524,407.0,42,9.987552727,5,0,1.0,21,0
188.0,1462,1172.0,31,9.239338,7,0,1.0,18,0
38.0,727,642.0,42,7.575308888,1,0,1.0,9,0
38.0,554,422.0,34,9.730746666,11,1,1.0,18,0
9.0,134,117.0,223,0.0,1,0,0.5,0,0
127.0,1718,1418.0,34,10.363636363,9,2,1.0,36,0
125.0,1485,1266.0,42,9.193785909,12,1,1.0,19,0
37.0,782,625.0,39,8.597041818,6,0,1.0,30,0
217.0,1627,1257.0,34,8.581825454,6,1,0.95,24,0
172.0,1880,1412.0,21,10.02760909,3,1,0.57143,73,0
56.0,518,446.0,188,8.0,5,2,1.0,1,0
8.0,58,42.0,247,0.0,0,0,0.0,0,1
40.0,884,744.0,34,9.729517272,12,1,1.0,20,0
24.0,541,432.0,34,9.0226715,6,9,0.98592,19,0
151.0,1335,1096.0,34,9.8061725,9,0,0.9951,19,0
127.0,731,546.0,34,6.8658,1,0,1.0,6,0
123.0,1125,884.0,42,9.415263636,5,0,1.0,28,0
60.0,1098,911.0,39,9.281435,7,2,0.99405,26,0
78.0,888,708.0,42,9.961738636,6,0,0.9875,24,0
95.0,857,659.0,37,9.06633,5,0,0.97059,26,0
78.0,706,583.0,34,7.775420833,1,0,0.98601,9,0
63.0,840,683.0,7,9.341178,2,0,0.66667,20,0
61.0,873,701.0,34,9.700336818,10,0,0.99497,23,0
19.0,195,169.0,34,0.0,1,0,1.0,0,0
43.0,624,498.0,40,8.7821185,6,0,1.0,18,0
8.0,64,46.0,279,0.0,0,0,1.0,0,1
174.0,1341,1015.0,34,9.471665454,7,0,0.99474,36,0
27.0,499,348.0,34,10.4,4,0,1.0,31,0
196.0,1546,1201.0,23,10.09090909,7,0,0.99515,33,0
10.0,411,243.0,43,10.018462,3,0,0.98851,43,0
24.0,371,258.0,34,8.34004,1,0,1.0,18,0
19.0,321,223.0,42,9.467907368,6,0,0.94118,17,0
21.0,188,152.0,188,10.0,2,0,1.0,1,0
174.0,1176,878.0,22,9.8921105,1,0,0.91667,24,0
34.0,475,372.0,34,8.124002857,3,1,0.98182,14,0
202.0,1600,1263.0,34,10.1271605,7,0,0.88889,26,0
82.0,1445,1233.0,42,10.14870909,8,2,0.99515,31,0
37.0,356,309.0,188,0.0,1,0,1.0,0,0
24.0,398,289.0,34,9.5048825,7,0,1.0,18,0
97.0,802,607.0,34,9.326395909,8,0,1.0,19,0
127.0,832,689.0,34,0.700336666,1,0,1.0,1,0
29.0,607,499.0,39,9.408148,2,0,0.9697,18,0
123.0,1242,942.0,34,10.258765,7,0,1.0,44,0
91.0,621,528.0,188,0.0,1,0,1.0,0,0
25.0,521,405.0,34,7.711141578,9,0,0.98404,17,0
20.0,485,377.0,43,8.6182685,7,0,1.0,20,0
36.0,398,347.0,213,0.0,1,1,0.91667,0,0
1.0,10,5.0,279,0.0,0,0,0.0,0,1
60.0,786,621.0,34,8.725313684,1,0,0.98864,26,0
81.0,674,520.0,34,8.647763684,2,0,1.0,16,0
31.0,530,487.0,188,0.0,2,0,1.0,0,0
31.0,806,606.0,34,9.7536465,5,0,0.28571,50,0
109.0,748,548.0,34,8.85507,5,0,1.0,18,0
45.0,521,463.0,187,0.0,2,0,1.0,0,0
22.0,143,106.0,188,8.0,1,0,0.96774,1,0
67.0,616,467.0,34,7.987172777,2,0,1.0,19,0
1.0,27,26.0,259,0.0,0,0,0.0,0,1
50.0,857,700.0,37,8.384393636,9,1,0.99029,23,0
5.0,52,43.0,278,0.0,0,0,0.0,0,1
7.0,51,40.0,273,0.0,0,0,0.0,0,1
31.0,494,377.0,34,9.058709,6,0,0.72727,18,0
30.0,586,407.0,37,9.0426805,1,0,0.95556,38,0
304.0,2268,1729.0,20,10.134018,5,0,0.93902,28,0
3.0,15,8.0,279,0.0,0,0,0.0,0,1
256.0,1450,1152.0,34,7.691198571,2,0,0.33333,6,0
169.0,1400,1122.0,34,9.598387272,7,2,0.99476,22,0
151.0,1306,992.0,34,10.4,4,0,0.88889,36,0
96.0,1021,810.0,34,10.4,3,0,0.96129,27,0
206.0,1835,1368.0,37,10.2949495,4,0,0.92157,68,0
66.0,719,560.0,34,9.267636363,1,0,1.0,21,0
207.0,1211,823.0,34,9.137945454,4,0,0.9434,20,0
218.0,1504,1147.0,43,9.6181445,4,0,1.0,23,0
160.0,1114,862.0,34,8.693667142,7,1,1.0,18,0
6.0,57,50.0,36,0.0,0,0,0.0,0,0
34.0,195,153.0,34,5.0,1,0,0.875,1,0
61.0,1112,948.0,71,9.524130416,8,2,0.98361,21,0
174.0,1201,842.0,34,9.112692727,2,0,0.9898,32,0
54.0,1036,855.0,34,10.0,7,0,0.99,29,0
30.0,223,187.0,149,0.0,0,0,0.33333,0,0
80.0,668,515.0,42,7.775925833,2,0,0.81818,10,0
127.0,1295,1085.0,33,7.424278,1,0,1.0,18,0
148.0,1454,1157.0,34,9.976734,9,0,0.99048,40,0
126.0,1133,916.0,34,9.340011,4,3,0.99065,21,0
59.0,676,508.0,42,8.649744583,2,0,0.98592,29,0
100.0,1048,859.0,59,9.365172631,2,1,0.975,21,0
112.0,945,790.0,99,6.022896666,1,0,0.66667,6,0
37.0,494,388.0,34,8.71419,3,0,0.9902,14,0
45.0,518,432.0,34,7.747475555,1,0,0.96429,7,0
229.0,2039,1611.0,34,10.011111363,9,0,1.0,39,0
101.0,874,662.0,42,7.005495263,1,0,1.0,23,0
170.0,1189,973.0,42,7.36995,1,0,0.98592,6,0
279.0,1982,1512.0,21,9.854321,5,0,1.0,41,0
32.0,588,460.0,42,8.0377395,4,0,0.9932,23,0
10.0,333,246.0,76,8.833151052,3,0,1.0,17,0
80.0,675,581.0,188,9.0,1,0,1.0,2,0
74.0,1341,1085.0,34,10.0381595,8,0,1.0,47,0
35.0,611,481.0,34,9.3185005,1,0,1.0,22,0
2.0,12,10.0,233,0.0,0,0,0.0,0,1
1.0,6,5.0,999,0.0,0,0,0.0,0,1
5.0,22,13.0,279,0.0,0,0,1.0,0,1
2.0,11,5.0,279,0.0,0,0,0.0,0,1
3.0,19,11.0,279,0.0,0,0,0.0,0,1
89.0,1172,989.0,34,8.973186363,8,1,0.99507,20,0
191.0,1980,1579.0,36,10.018024,3,0,0.95789,53,0
2.0,10,4.0,279,0.0,0,0,0.0,0,1
101.0,802,616.0,35,9.440465909,2,0,1.0,20,0
4.0,15,7.0,279,0.0,0,0,0.0,0,1
68.0,632,485.0,34,5.232215,3,0,0.99457,17,0
82.0,1179,1005.0,34,9.308463181,10,0,0.99043,20,0
89.0,1233,940.0,34,9.598204545,6,0,1.0,48,0
98.0,945,719.0,34,8.616406363,5,0,1.0,31,0
62.0,955,681.0,34,10.25074,8,0,1.0,47,0
1.0,6,3.0,279,0.0,0,0,0.0,0,1
4.0,44,32.0,279,0.0,0,0,0.0,0,1
41.0,406,280.0,42,9.1137155,4,0,1.0,18,0
158.0,1432,1029.0,34,9.777165454,7,1,0.98901,50,0
2.0,15,9.0,210,0.0,0,0,0.0,0,1
142.0,1099,875.0,34,8.869088947,1,0,1.0,17,0
204.0,2116,1716.0,34,9.624226818,4,0,0.99061,49,0
264.0,2189,1728.0,34,10.363636363,6,0,0.98964,45,0
34.0,302,262.0,171,0.0,1,0,0.81818,0,0
70.0,777,620.0,34,9.5490915,4,0,0.98378,18,0
1.0,10,6.0,279,0.0,0,0,0.0,0,1
5.0,125,115.0,221,0.0,1,0,1.0,0,0
150.0,1554,1154.0,16,10.4,6,2,0.99448,61,0
31.0,184,146.0,187,0.0,0,0,0.75,0,1
75.0,913,747.0,34,8.536373181,8,0,1.0,20,0
70.0,643,480.0,37,9.4101905,1,0,0.5,19,0
32.0,359,307.0,185,9.0,6,0,0.97368,2,0
43.0,577,444.0,34,8.2497165,5,0,0.99462,19,0
61.0,1381,1070.0,39,13.541666666,9,11,1.0,72,0
57.0,957,757.0,35,11.567077916,4,1,0.95349,38,0
144.0,1438,1151.0,30,12.833333333,9,1,1.0,31,0
40.0,751,602.0,35,11.19311625,7,1,1.0,24,0
88.0,1007,821.0,39,12.396249166,8,1,1.0,21,0
164.0,1426,1118.0,22,12.375,9,1,0.77143,29,0
103.0,586,461.0,37,14.0,1,0,0.125,2,0
53.0,780,628.0,35,12.155135652,9,1,0.99379,20,0
136.0,821,650.0,106,18.75,2,1,1.0,3,0
45.0,1146,927.0,35,12.76763625,8,1,0.98592,40,0
35.0,329,288.0,260,0.0,0,0,0.0,0,1
72.0,997,811.0,35,12.386259565,8,0,1.0,21,0
40.0,433,379.0,105,18.666666666,2,1,1.0,2,0
52.0,747,641.0,35,10.410421428,4,1,1.0,11,0
64.0,869,668.0,35,12.377101666,9,1,0.98936,22,0
119.0,1758,1450.0,26,11.210076086,9,2,1.0,39,0
65.0,820,624.0,35,12.529526666,7,1,1.0,25,0
1.0,12,7.0,279,0.0,0,0,0.0,0,1
3.0,33,26.0,273,0.0,0,0,0.0,0,1
76.0,1232,1049.0,39,13.26898625,9,1,0.99371,24,0
83.0,1109,908.0,35,12.69253375,5,0,0.83333,28,0
112.0,2074,1862.0,35,11.846760833,9,1,1.0,21,0
2.0,34,28.0,273,0.0,0,0,1.0,0,1
194.0,1334,969.0,40,12.817545833,3,0,1.0,25,0
3.0,17,10.0,273,0.0,0,0,0.0,0,1
153.0,1432,1180.0,37,10.627385217,7,0,0.99479,22,0
170.0,1297,980.0,35,10.324715,4,1,0.97,21,0
175.0,1710,1436.0,39,12.157093333,6,1,0.99448,23,0
97.0,1240,1025.0,38,9.358863333,8,0,0.995,24,0
213.0,1959,1473.0,22,12.898147916,7,1,0.93407,46,0
68.0,962,777.0,36,11.538543333,5,6,0.98361,24,0
241.0,2443,2061.0,39,13.791666666,9,1,1.0,34,0
157.0,1095,893.0,35,13.345599285,0,0,0.93103,11,0
32.0,718,569.0,44,13.208333333,5,0,1.0,28,0
130.0,1838,1667.0,35,13.24619909,7,1,1.0,8,0
2.0,11,5.0,279,0.0,0,0,0.0,0,1
233.0,1560,1229.0,35,9.505232173,5,1,0.99,21,0
1.0,3,2.0,999,0.0,0,0,0.0,0,1
101.0,911,784.0,66,10.650792857,2,0,0.75,4,0
357.0,2990,2458.0,35,12.625,7,1,1.0,47,0
141.0,1692,1460.0,35,12.818791304,7,0,0.95455,21,0
229.0,2048,1699.0,35,11.745380416,9,1,0.99482,26,0
261.0,2144,1685.0,35,12.583333333,8,3,0.85,34,0
32.0,682,555.0,39,11.725654583,8,1,1.0,21,0
1.0,14,9.0,279,0.0,0,0,0.0,0,1
27.0,430,361.0,39,10.681819166,2,0,0.98324,9,0
6.0,37,27.0,279,0.0,0,0,1.0,0,1
145.0,1533,1274.0,35,10.164824545,9,0,1.0,20,0
50.0,442,372.0,42,5.525251666,2,1,0.95652,3,0
108.0,1284,1026.0,35,12.850720416,9,0,0.99487,39,0
31.0,599,547.0,149,17.75,2,2,1.0,3,0
35.0,849,735.0,35,11.5295285,5,2,1.0,19,0
6.0,59,49.0,251,0.0,0,0,1.0,0,1
47.0,324,261.0,43,19.333333333,1,0,1.0,2,0
241.0,1169,905.0,69,17.636364285,2,1,1.0,4,0
193.0,2150,1740.0,35,11.394444166,9,1,0.99474,52,0
119.0,1129,913.0,39,11.76867,7,0,1.0,21,0
99.0,745,618.0,39,24.75,6,2,0.75,3,0
54.0,447,360.0,35,24.25,2,1,0.85714,3,0
168.0,1190,924.0,35,10.748420869,6,1,0.9774,21,0
4.0,24,15.0,279,0.0,0,0,0.0,0,1
71.0,576,427.0,35,9.454545454,0,0,0.98864,15,0
52.0,941,699.0,35,11.311969565,9,1,0.99492,44,0
117.0,1097,835.0,35,12.055652916,6,1,0.98942,28,0
254.0,2558,1959.0,33,13.875,9,1,1.0,56,0
226.0,1724,1320.0,35,12.982154583,7,1,1.0,38,0
139.0,1859,1596.0,35,12.388754583,9,1,1.0,27,0
33.0,852,723.0,34,12.358697916,8,1,1.0,21,0
55.0,585,508.0,81,16.25,2,0,0.8,3,0
422.0,3330,2415.0,35,13.449915833,6,1,0.99471,29,0
68.0,936,847.0,106,30.5,2,1,1.0,3,0
159.0,1588,1319.0,42,11.870912173,9,1,0.99495,25,0
210.0,1534,1214.0,35,12.830300833,9,1,1.0,22,0
127.0,1284,1026.0,39,11.804729583,7,0,0.875,35,0
94.0,1065,858.0,39,11.1667225,7,1,0.97826,25,0
47.0,607,497.0,34,11.576832352,1,0,0.98765,14,0
230.0,2192,1782.0,37,12.631313181,9,1,1.0,34,0
139.0,757,593.0,169,26.666666666,0,0,0.75,2,0
162.0,1504,1212.0,35,11.107519583,9,1,1.0,33,0
38.0,580,506.0,56,11.663523333,2,1,0.98148,6,0
51.0,919,752.0,59,13.412149166,2,1,1.0,22,0
106.0,1339,1140.0,35,9.480808,6,4,1.0,19,0
131.0,1494,1260.0,35,11.697325217,8,1,1.0,22,0
77.0,1074,866.0,39,12.700624166,9,1,1.0,30,0
11.0,102,82.0,199,11.0,0,0,1.0,1,0
189.0,1617,1277.0,35,12.8606525,9,1,1.0,30,0
147.0,1574,1328.0,31,10.734267916,7,0,0.98387,22,0
72.0,996,831.0,30,10.791965833,6,0,1.0,21,0
78.0,659,555.0,35,14.0,1,0,1.0,2,0
146.0,1723,1431.0,36,12.73940375,9,1,1.0,32,0
43.0,501,450.0,35,0.0,2,1,0.66667,0,0
114.0,1146,925.0,35,9.393724782,9,0,0.92593,22,0
25.0,309,268.0,123,17.75,2,1,1.0,3,0
36.0,374,330.0,189,29.0,1,0,1.0,1,0
81.0,1169,951.0,35,13.017589583,9,0,0.27273,31,0
166.0,1471,1092.0,35,11.291666666,9,2,1.0,52,0
2.0,18,12.0,279,0.0,0,0,0.0,0,1
276.0,1728,1336.0,35,9.94267647,9,0,0.99495,20,0
24.0,542,417.0,39,8.281930434,8,0,0.85714,20,0
121.0,1261,1048.0,36,9.83948909,7,0,1.0,19,0
2.0,47,41.0,277,0.0,0,0,0.0,0,1
189.0,1683,1382.0,35,13.417945416,6,2,0.97468,26,0
21.0,377,336.0,203,29.0,2,1,1.0,3,0
255.0,1717,1271.0,35,11.09296826,8,1,1.0,22,0
45.0,897,709.0,35,11.542350434,9,1,1.0,32,0
10.0,178,162.0,278,0.0,0,0,1.0,0,1
74.0,1325,1121.0,39,13.479377083,8,1,0.99291,30,0
126.0,1393,1092.0,35,12.570482916,6,3,1.0,44,0
252.0,2133,1694.0,35,13.75,8,1,0.99355,36,0
141.0,1071,827.0,30,10.458713913,2,1,0.66667,24,0
228.0,1455,1078.0,21,9.515200434,7,0,0.93103,20,0
77.0,1053,877.0,38,13.518939583,9,5,1.0,21,0
229.0,2165,1812.0,35,13.08415625,8,1,0.9,26,0
260.0,1907,1414.0,35,13.301187916,9,1,0.98864,26,0
169.0,1586,1289.0,31,9.01287875,8,0,0.82353,21,0
269.0,1441,1036.0,204,21.0,1,1,0.75,3,0
196.0,1410,1046.0,39,11.887034166,1,1,0.33333,28,0
54.0,991,809.0,35,11.173913043,2,1,0.33333,31,0
102.0,1102,900.0,37,9.577647083,8,1,1.0,21,0
87.0,1075,891.0,35,12.656743333,8,0,0.68421,21,0
98.0,1102,833.0,36,10.259795652,0,0,0.25,41,0
79.0,991,780.0,37,8.508684545,7,1,0.99471,28,0
53.0,652,454.0,22,10.057335555,2,1,0.98958,30,0
137.0,1277,1042.0,36,9.722836363,6,3,1.0,21,0
17.0,435,336.0,43,9.344444545,0,0,0.95833,20,0
241.0,2008,1569.0,36,8.678475238,7,0,0.71429,26,0
39.0,508,386.0,35,6.087239,5,0,1.0,18,0
144.0,937,774.0,90,10.0,0,0,1.0,3,0
126.0,1236,953.0,37,10.607312307,7,0,1.0,37,0
57.0,1022,828.0,43,9.327609,2,0,0.9,23,0
138.0,1215,952.0,36,9.35065826,8,0,0.99485,26,0
170.0,1359,1066.0,31,9.332553157,3,0,1.0,27,0
67.0,918,734.0,36,9.7992,6,0,0.98765,25,0
116.0,1293,1001.0,32,10.782608695,9,0,0.98507,48,0
311.0,2511,2037.0,24,8.565470833,8,0,1.0,40,0
7.0,32,21.0,276,0.0,0,0,1.0,0,1
176.0,1502,1235.0,42,9.6171045,0,0,0.98765,21,0
75.0,1141,970.0,37,9.787329565,8,0,1.0,21,0
18.0,1243,1092.0,42,10.315619565,8,0,1.0,30,0
112.0,889,698.0,35,8.589296875,1,0,1.0,14,0
17.0,177,155.0,188,0.0,0,0,0.0,0,1
111.0,1129,921.0,35,9.345152173,6,0,0.98773,21,0
83.0,644,546.0,87,12.0,2,1,1.0,3,0
6.0,103,88.0,279,0.0,0,0,0.0,0,1
683.0,1547,774.0,35,10.422222272,6,0,0.83333,20,0
237.0,1761,1273.0,36,9.707246086,4,0,0.99476,29,0
46.0,756,592.0,43,9.877770434,0,0,0.99485,28,0
105.0,1049,821.0,42,9.33530913,8,0,0.97143,25,0
203.0,1310,951.0,36,10.099409565,8,0,1.0,24,0
134.0,753,596.0,74,10.0,2,1,1.0,1,0
237.0,1593,1200.0,36,10.695652173,7,0,1.0,32,0
114.0,686,550.0,31,0.0,1,0,0.94118,0,0
1.0,7,3.0,279,0.0,0,0,0.0,0,1
200.0,2177,1748.0,36,10.179338695,8,0,1.0,57,0
135.0,775,595.0,188,12.0,2,0,1.0,6,0
124.0,847,638.0,42,9.057799565,0,0,1.0,20,0
113.0,818,617.0,35,9.746198947,3,0,0.91304,16,0
10.0,92,73.0,233,0.0,0,0,0.0,0,1
260.0,1823,1427.0,36,9.934833478,5,0,1.0,28,0
118.0,830,606.0,64,8.137562727,0,1,1.0,24,0
215.0,1003,698.0,39,8.308972727,4,0,0.90909,19,0
162.0,1753,1465.0,36,8.393991818,8,1,1.0,31,0
94.0,814,633.0,35,9.05247409,0,0,1.0,19,0
260.0,2002,1569.0,26,10.666666666,9,0,1.0,38,0
101.0,1216,984.0,42,10.19318826,7,0,1.0,26,0
6.0,205,122.0,35,9.372548,0,0,0.0,19,0
124.0,1296,1057.0,36,9.849012173,6,0,1.0,26,0
37.0,734,584.0,42,9.981854782,7,0,0.99479,26,0
43.0,896,681.0,36,10.063815,6,2,0.98765,50,0
2.0,17,9.0,279,0.0,0,0,1.0,0,1
171.0,1465,1088.0,32,10.29629625,6,0,0.99468,52,0
204.0,1462,1035.0,36,10.078855652,1,0,0.97222,32,0
9.0,54,40.0,279,0.0,0,0,1.0,0,1
155.0,1122,823.0,27,9.751322857,2,0,1.0,21,0
142.0,965,670.0,36,9.78838909,1,0,0.99485,19,0
102.0,1032,808.0,42,9.198294583,1,0,1.0,21,0
84.0,741,638.0,125,6.0,0,0,0.0,1,0
106.0,972,762.0,43,10.341486,4,0,0.98718,23,0
46.0,763,584.0,42,10.156696666,7,0,1.0,30,0
195.0,2026,1681.0,13,10.187924347,4,2,0.99474,35,0
57.0,942,754.0,42,11.214386923,9,1,0.98864,30,0
265.0,1785,1433.0,36,10.5235644,7,1,1.0,19,0
7.0,213,120.0,36,10.4,1,0,0.94444,19,0
133.0,1351,1099.0,36,9.147133913,5,0,0.98969,21,0
55.0,445,381.0,223,0.0,0,0,0.0,0,1
298.0,2171,1658.0,36,10.608695652,9,1,1.0,30,0
94.0,843,710.0,35,4.5396825,0,0,1.0,2,0
217.0,1904,1532.0,36,8.018931739,4,0,0.98765,36,0
106.0,968,775.0,36,8.80879,2,0,1.0,16,0
47.0,587,438.0,36,10.257004782,6,1,0.96296,23,0
141.0,1301,1068.0,36,8.935301818,0,0,1.0,19,0
139.0,1092,821.0,36,9.484126521,9,0,0.99405,21,0
270.0,2320,1900.0,36,11.5,9,1,1.0,34,0
234.0,1975,1555.0,36,9.580185217,3,1,1.0,42,0
248.0,1625,1214.0,35,9.856735909,0,0,0.92727,29,0
67.0,783,606.0,36,10.018465217,7,0,1.0,23,0
20.0,443,305.0,36,10.1913585,0,0,0.66667,31,0
147.0,1116,852.0,36,9.764708518,6,1,1.0,21,0
169.0,2029,1567.0,35,10.1624685,1,0,0.66667,111,0
200.0,1317,1009.0,36,6.08651,3,0,0.99474,20,0
7.0,42,29.0,36,0.0,0,0,0.0,0,1
150.0,1562,1256.0,36,10.091754583,7,0,1.0,38,0
34.0,530,363.0,36,10.281094545,1,0,0.99465,33,0
71.0,984,804.0,39,10.315587083,7,1,1.0,24,0
167.0,1445,1165.0,36,9.889962608,9,0,1.0,21,0
57.0,496,344.0,36,8.546441333,0,0,0.76923,23,0
159.0,2354,1926.0,42,10.346660416,6,0,0.99479,41,0
177.0,1699,1295.0,36,10.173913043,7,0,0.98438,37,0
57.0,1200,939.0,36,10.155125652,3,1,0.99451,50,0
133.0,1561,1314.0,35,9.183448181,8,1,1.0,24,0
62.0,642,479.0,35,9.154341363,0,0,0.94737,22,0
257.0,1817,1439.0,36,9.746166956,7,1,0.99454,29,0
201.0,1696,1309.0,1,10.770833333,7,0,1.0,38,0
118.0,1228,1061.0,36,8.430077777,4,0,1.0,8,0
41.0,347,302.0,228,0.0,0,0,0.0,0,1
52.0,1004,811.0,42,10.087542727,8,0,1.0,35,0
82.0,882,701.0,36,9.309712727,2,3,1.0,22,0
3.0,17,9.0,279,0.0,0,0,0.0,0,1
86.0,1341,1098.0,39,10.1318516,8,1,1.0,37,0
113.0,924,706.0,36,9.296673913,0,0,0.97561,23,0
28.0,792,608.0,36,10.434782608,5,0,0.97861,43,0
35.0,627,479.0,42,8.598242692,6,0,1.0,25,0
95.0,8524,8283.0,42,10.26121875,9,0,1.0,41,0
22.0,466,366.0,36,8.414740952,3,1,1.0,18,0
253.0,1901,1418.0,36,8.60678826,8,1,0.99476,20,0
46.0,286,229.0,36,8.0,2,0,1.0,1,0
47.0,858,680.0,36,9.964358695,6,0,1.0,31,0
193.0,1940,1591.0,36,11.096153846,9,0,1.0,33,0
129.0,1331,1065.0,36,10.06425375,8,0,1.0,23,0
274.0,2040,1595.0,3,10.534192173,7,0,1.0,42,0
95.0,996,810.0,36,10.034175,7,0,1.0,20,0
97.0,1035,845.0,2,10.583333333,4,0,0.98182,22,0
441.0,1225,680.0,36,8.758813478,8,0,1.0,22,0
327.0,2354,1879.0,36,10.875,8,0,1.0,32,0
86.0,706,543.0,34,3.89641,1,0,0.96721,17,0
79.0,1106,857.0,37,11.04,9,0,0.99479,37,0
89.0,675,500.0,36,9.11858,1,0,1.0,19,0
176.0,1375,999.0,37,8.64392,5,0,0.95455,41,0
65.0,953,745.0,43,10.94,8,0,0.99265,33,0
91.0,1016,831.0,9,9.638531,0,0,0.17391,21,0
146.0,1364,1078.0,36,10.682566666,5,1,0.98947,36,0
80.0,373,268.0,224,0.0,0,0,0.9,0,1
103.0,1113,892.0,42,9.541013913,8,1,1.0,26,0
86.0,826,647.0,35,10.090755909,5,2,1.0,20,0
