userid,activity_count,login_count,resources_viewed,days_inactive,average_grade,assignments_submitted,forum_posts,completion_rate,quiz_attempts_count
47629,1880,172.0,1412.0,21,10.02760909,3,1,0.57143,73
47630,518,56.0,446.0,188,8.0,5,2,1.0,1
47631,58,8.0,42.0,247,0.0,0,0,0.0,0
47632,884,40.0,744.0,34,9.729517272,12,1,1.0,20
47633,541,24.0,432.0,34,9.0226715,6,9,0.98592,19
47634,1335,151.0,1096.0,34,9.8061725,9,0,0.9951,19
47635,731,127.0,546.0,34,6.8658,1,0,1.0,6
47636,1125,123.0,884.0,42,9.415263636,5,0,1.0,28
47638,1098,60.0,911.0,39,9.281435,7,2,0.99405,26
47639,888,78.0,708.0,42,9.961738636,6,0,0.9875,24
47640,857,95.0,659.0,37,9.06633,5,0,0.97059,26
47641,706,78.0,583.0,34,7.775420833,1,0,0.98601,9
47642,840,63.0,683.0,7,9.341178,2,0,0.66667,20
47643,873,61.0,701.0,34,9.700336818,10,0,0.99497,23
47644,195,19.0,169.0,34,0.0,1,0,1.0,0
47646,624,43.0,498.0,40,8.7821185,6,0,1.0,18
47647,64,8.0,46.0,279,0.0,0,0,1.0,0
47649,1341,174.0,1015.0,34,9.471665454,7,0,0.99474,36
47651,499,27.0,348.0,34,10.4,4,0,1.0,31
47652,1546,196.0,1201.0,23,10.09090909,7,0,0.99515,33
47653,411,10.0,243.0,43,10.018462,3,0,0.98851,43
47654,371,24.0,258.0,34,8.34004,1,0,1.0,18
47655,321,19.0,223.0,42,9.467907368,6,0,0.94118,17
47656,188,21.0,152.0,188,10.0,2,0,1.0,1
47657,1176,174.0,878.0,22,9.8921105,1,0,0.91667,24
47658,475,34.0,372.0,34,8.124002857,3,1,0.98182,14
47659,1600,202.0,1263.0,34,10.1271605,7,0,0.88889,26
47660,1445,82.0,1233.0,42,10.14870909,8,2,0.99515,31
47662,356,37.0,309.0,188,0.0,1,0,1.0,0
47663,398,24.0,289.0,34,9.5048825,7,0,1.0,18
47664,802,97.0,607.0,34,9.326395909,8,0,1.0,19
47665,832,127.0,689.0,34,0.700336666,1,0,1.0,1
47666,607,29.0,499.0,39,9.408148,2,0,0.9697,18
47667,1242,123.0,942.0,34,10.258765,7,0,1.0,44
47668,621,91.0,528.0,188,0.0,1,0,1.0,0
47670,521,25.0,405.0,34,7.711141578,9,0,0.98404,17
47671,485,20.0,377.0,43,8.6182685,7,0,1.0,20
47672,398,36.0,347.0,213,0.0,1,1,0.91667,0
47673,10,1.0,5.0,279,0.0,0,0,0.0,0
47674,786,60.0,621.0,34,8.725313684,1,0,0.98864,26
47675,674,81.0,520.0,34,8.647763684,2,0,1.0,16
47676,530,31.0,487.0,188,0.0,2,0,1.0,0
47677,806,31.0,606.0,34,9.7536465,5,0,0.28571,50
47678,748,109.0,548.0,34,8.85507,5,0,1.0,18
47679,521,45.0,463.0,187,0.0,2,0,1.0,0
47681,143,22.0,106.0,188,8.0,1,0,0.96774,1
47682,616,67.0,467.0,34,7.987172777,2,0,1.0,19
47683,27,1.0,26.0,259,0.0,0,0,0.0,0
47686,857,50.0,700.0,37,8.384393636,9,1,0.99029,23
47688,52,5.0,43.0,278,0.0,0,0,0.0,0
47689,51,7.0,40.0,273,0.0,0,0,0.0,0
47690,494,31.0,377.0,34,9.058709,6,0,0.72727,18
47691,586,30.0,407.0,37,9.0426805,1,0,0.95556,38
47692,2268,304.0,1729.0,20,10.134018,5,0,0.93902,28
47693,15,3.0,8.0,279,0.0,0,0,0.0,0
47695,1450,256.0,1152.0,34,7.691198571,2,0,0.33333,6
47696,1400,169.0,1122.0,34,9.598387272,7,2,0.99476,22
47697,1306,151.0,992.0,34,10.4,4,0,0.88889,36
47698,1021,96.0,810.0,34,10.4,3,0,0.96129,27
47699,1835,206.0,1368.0,37,10.2949495,4,0,0.92157,68
47700,719,66.0,560.0,34,9.267636363,1,0,1.0,21
47701,1211,207.0,823.0,34,9.137945454,4,0,0.9434,20
47706,1504,218.0,1147.0,43,9.6181445,4,0,1.0,23
47708,1114,160.0,862.0,34,8.693667142,7,1,1.0,18
47709,57,6.0,50.0,36,0.0,0,0,0.0,0
47710,195,34.0,153.0,34,5.0,1,0,0.875,1
47711,1112,61.0,948.0,71,9.524130416,8,2,0.98361,21
47712,1201,174.0,842.0,34,9.112692727,2,0,0.9898,32
47713,1036,54.0,855.0,34,10.0,7,0,0.99,29
47714,223,30.0,187.0,149,0.0,0,0,0.33333,0
47715,668,80.0,515.0,42,7.775925833,2,0,0.81818,10
47716,1295,127.0,1085.0,33,7.424278,1,0,1.0,18
47717,1454,148.0,1157.0,34,9.976734,9,0,0.99048,40
47719,1133,126.0,916.0,34,9.340011,4,3,0.99065,21
47720,676,59.0,508.0,42,8.649744583,2,0,0.98592,29
47721,1048,100.0,859.0,59,9.365172631,2,1,0.975,21
47722,945,112.0,790.0,99,6.022896666,1,0,0.66667,6
47723,494,37.0,388.0,34,8.71419,3,0,0.9902,14
47724,518,45.0,432.0,34,7.747475555,1,0,0.96429,7
47725,2039,229.0,1611.0,34,10.011111363,9,0,1.0,39
47726,874,101.0,662.0,42,7.005495263,1,0,1.0,23
47727,1189,170.0,973.0,42,7.36995,1,0,0.98592,6
47730,1982,279.0,1512.0,21,9.854321,5,0,1.0,41
47731,588,32.0,460.0,42,8.0377395,4,0,0.9932,23
47732,333,10.0,246.0,76,8.833151052,3,0,1.0,17
47733,675,80.0,581.0,188,9.0,1,0,1.0,2
47734,1341,74.0,1085.0,34,10.0381595,8,0,1.0,47
47735,611,35.0,481.0,34,9.3185005,1,0,1.0,22
47736,12,2.0,10.0,233,0.0,0,0,0.0,0
47738,6,1.0,5.0,999,0.0,0,0,0.0,0
47739,22,5.0,13.0,279,0.0,0,0,1.0,0
47742,11,2.0,5.0,279,0.0,0,0,0.0,0
47743,19,3.0,11.0,279,0.0,0,0,0.0,0
47745,1172,89.0,989.0,34,8.973186363,8,1,0.99507,20
47746,1980,191.0,1579.0,36,10.018024,3,0,0.95789,53
47748,10,2.0,4.0,279,0.0,0,0,0.0,0
47749,802,101.0,616.0,35,9.440465909,2,0,1.0,20
47751,15,4.0,7.0,279,0.0,0,0,0.0,0
47752,632,68.0,485.0,34,5.232215,3,0,0.99457,17
47753,1179,82.0,1005.0,34,9.308463181,10,0,0.99043,20
47754,1233,89.0,940.0,34,9.598204545,6,0,1.0,48
47755,945,98.0,719.0,34,8.616406363,5,0,1.0,31
47756,955,62.0,681.0,34,10.25074,8,0,1.0,47
47759,6,1.0,3.0,279,0.0,0,0,0.0,0
47760,44,4.0,32.0,279,0.0,0,0,0.0,0
47761,406,41.0,280.0,42,9.1137155,4,0,1.0,18
47763,1432,158.0,1029.0,34,9.777165454,7,1,0.98901,50
47764,15,2.0,9.0,210,0.0,0,0,0.0,0
47766,1099,142.0,875.0,34,8.869088947,1,0,1.0,17
47767,2116,204.0,1716.0,34,9.624226818,4,0,0.99061,49
47768,2189,264.0,1728.0,34,10.363636363,6,0,0.98964,45
47769,302,34.0,262.0,171,0.0,1,0,0.81818,0
47771,777,70.0,620.0,34,9.5490915,4,0,0.98378,18
47772,10,1.0,6.0,279,0.0,0,0,0.0,0
47774,125,5.0,115.0,221,0.0,1,0,1.0,0
47775,1554,150.0,1154.0,16,10.4,6,2,0.99448,61
47776,184,31.0,146.0,187,0.0,0,0,0.75,0
47777,913,75.0,747.0,34,8.536373181,8,0,1.0,20
47778,643,70.0,480.0,37,9.4101905,1,0,0.5,19
47780,359,32.0,307.0,185,9.0,6,0,0.97368,2
47781,577,43.0,444.0,34,8.2497165,5,0,0.99462,19
47782,1381,61.0,1070.0,39,13.541666666,9,11,1.0,72
47784,957,57.0,757.0,35,11.567077916,4,1,0.95349,38
47785,1438,144.0,1151.0,30,12.833333333,9,1,1.0,31
47786,751,40.0,602.0,35,11.19311625,7,1,1.0,24
47787,1007,88.0,821.0,39,12.396249166,8,1,1.0,21
47788,1426,164.0,1118.0,22,12.375,9,1,0.77143,29
47789,586,103.0,461.0,37,14.0,1,0,0.125,2
47791,780,53.0,628.0,35,12.155135652,9,1,0.99379,20
47792,821,136.0,650.0,106,18.75,2,1,1.0,3
47793,1146,45.0,927.0,35,12.76763625,8,1,0.98592,40
47794,329,35.0,288.0,260,0.0,0,0,0.0,0
47795,997,72.0,811.0,35,12.386259565,8,0,1.0,21
47796,433,40.0,379.0,105,18.666666666,2,1,1.0,2
47797,747,52.0,641.0,35,10.410421428,4,1,1.0,11
47798,869,64.0,668.0,35,12.377101666,9,1,0.98936,22
47799,1758,119.0,1450.0,26,11.210076086,9,2,1.0,39
47800,820,65.0,624.0,35,12.529526666,7,1,1.0,25
47801,12,1.0,7.0,279,0.0,0,0,0.0,0
47803,33,3.0,26.0,273,0.0,0,0,0.0,0
47805,1232,76.0,1049.0,39,13.26898625,9,1,0.99371,24
47806,1109,83.0,908.0,35,12.69253375,5,0,0.83333,28
47807,2074,112.0,1862.0,35,11.846760833,9,1,1.0,21
47808,34,2.0,28.0,273,0.0,0,0,1.0,0
47809,1334,194.0,969.0,40,12.817545833,3,0,1.0,25
47810,17,3.0,10.0,273,0.0,0,0,0.0,0
47811,1432,153.0,1180.0,37,10.627385217,7,0,0.99479,22
47813,1297,170.0,980.0,35,10.324715,4,1,0.97,21
47814,1710,175.0,1436.0,39,12.157093333,6,1,0.99448,23
47815,1240,97.0,1025.0,38,9.358863333,8,0,0.995,24
47816,1959,213.0,1473.0,22,12.898147916,7,1,0.93407,46
47817,962,68.0,777.0,36,11.538543333,5,6,0.98361,24
47818,2443,241.0,2061.0,39,13.791666666,9,1,1.0,34
47819,1095,157.0,893.0,35,13.345599285,0,0,0.93103,11
47820,718,32.0,569.0,44,13.208333333,5,0,1.0,28
47821,1838,130.0,1667.0,35,13.24619909,7,1,1.0,8
47822,11,2.0,5.0,279,0.0,0,0,0.0,0
47823,1560,233.0,1229.0,35,9.505232173,5,1,0.99,21
47825,3,1.0,2.0,999,0.0,0,0,0.0,0
47826,911,101.0,784.0,66,10.650792857,2,0,0.75,4
47827,2990,357.0,2458.0,35,12.625,7,1,1.0,47
47829,1692,141.0,1460.0,35,12.818791304,7,0,0.95455,21
47830,2048,229.0,1699.0,35,11.745380416,9,1,0.99482,26
47831,2144,261.0,1685.0,35,12.583333333,8,3,0.85,34
47832,682,32.0,555.0,39,11.725654583,8,1,1.0,21
47833,14,1.0,9.0,279,0.0,0,0,0.0,0
47834,430,27.0,361.0,39,10.681819166,2,0,0.98324,9
47839,37,6.0,27.0,279,0.0,0,0,1.0,0
47840,1533,145.0,1274.0,35,10.164824545,9,0,1.0,20
47841,442,50.0,372.0,42,5.525251666,2,1,0.95652,3
47842,1284,108.0,1026.0,35,12.850720416,9,0,0.99487,39
47843,599,31.0,547.0,149,17.75,2,2,1.0,3
47844,849,35.0,735.0,35,11.5295285,5,2,1.0,19
47846,59,6.0,49.0,251,0.0,0,0,1.0,0
47847,324,47.0,261.0,43,19.333333333,1,0,1.0,2
47848,1169,241.0,905.0,69,17.636364285,2,1,1.0,4
47849,2150,193.0,1740.0,35,11.394444166,9,1,0.99474,52
47850,1129,119.0,913.0,39,11.76867,7,0,1.0,21
47851,745,99.0,618.0,39,24.75,6,2,0.75,3
47852,447,54.0,360.0,35,24.25,2,1,0.85714,3
47853,1190,168.0,924.0,35,10.748420869,6,1,0.9774,21
47855,24,4.0,15.0,279,0.0,0,0,0.0,0
47857,576,71.0,427.0,35,9.454545454,0,0,0.98864,15
47858,941,52.0,699.0,35,11.311969565,9,1,0.99492,44
47859,1097,117.0,835.0,35,12.055652916,6,1,0.98942,28
47862,2558,254.0,1959.0,33,13.875,9,1,1.0,56
47863,1724,226.0,1320.0,35,12.982154583,7,1,1.0,38
47866,1859,139.0,1596.0,35,12.388754583,9,1,1.0,27
47867,852,33.0,723.0,34,12.358697916,8,1,1.0,21
47869,585,55.0,508.0,81,16.25,2,0,0.8,3
47870,3330,422.0,2415.0,35,13.449915833,6,1,0.99471,29
47871,936,68.0,847.0,106,30.5,2,1,1.0,3
47872,1588,159.0,1319.0,42,11.870912173,9,1,0.99495,25
47873,1534,210.0,1214.0,35,12.830300833,9,1,1.0,22
47875,1284,127.0,1026.0,39,11.804729583,7,0,0.875,35
47876,1065,94.0,858.0,39,11.1667225,7,1,0.97826,25
47877,607,47.0,497.0,34,11.576832352,1,0,0.98765,14
47878,2192,230.0,1782.0,37,12.631313181,9,1,1.0,34
47879,757,139.0,593.0,169,26.666666666,0,0,0.75,2
47881,1504,162.0,1212.0,35,11.107519583,9,1,1.0,33
47883,580,38.0,506.0,56,11.663523333,2,1,0.98148,6
47885,919,51.0,752.0,59,13.412149166,2,1,1.0,22
47887,1339,106.0,1140.0,35,9.480808,6,4,1.0,19
47888,1494,131.0,1260.0,35,11.697325217,8,1,1.0,22
47889,1074,77.0,866.0,39,12.700624166,9,1,1.0,30
47890,102,11.0,82.0,199,11.0,0,0,1.0,1
47893,1617,189.0,1277.0,35,12.8606525,9,1,1.0,30
47894,1574,147.0,1328.0,31,10.734267916,7,0,0.98387,22
47895,996,72.0,831.0,30,10.791965833,6,0,1.0,21
47897,659,78.0,555.0,35,14.0,1,0,1.0,2
47898,1723,146.0,1431.0,36,12.73940375,9,1,1.0,32
47899,501,43.0,450.0,35,0.0,2,1,0.66667,0
47900,1146,114.0,925.0,35,9.393724782,9,0,0.92593,22
47901,309,25.0,268.0,123,17.75,2,1,1.0,3
47902,374,36.0,330.0,189,29.0,1,0,1.0,1
47904,1169,81.0,951.0,35,13.017589583,9,0,0.27273,31
47905,1471,166.0,1092.0,35,11.291666666,9,2,1.0,52
47906,18,2.0,12.0,279,0.0,0,0,0.0,0
47908,1728,276.0,1336.0,35,9.94267647,9,0,0.99495,20
47909,542,24.0,417.0,39,8.281930434,8,0,0.85714,20
47910,1261,121.0,1048.0,36,9.83948909,7,0,1.0,19
47911,47,2.0,41.0,277,0.0,0,0,0.0,0
47912,1683,189.0,1382.0,35,13.417945416,6,2,0.97468,26
47913,377,21.0,336.0,203,29.0,2,1,1.0,3
47914,1717,255.0,1271.0,35,11.09296826,8,1,1.0,22
47916,897,45.0,709.0,35,11.542350434,9,1,1.0,32
47917,178,10.0,162.0,278,0.0,0,0,1.0,0
47918,1325,74.0,1121.0,39,13.479377083,8,1,0.99291,30
47919,1393,126.0,1092.0,35,12.570482916,6,3,1.0,44
47920,2133,252.0,1694.0,35,13.75,8,1,0.99355,36
47921,1071,141.0,827.0,30,10.458713913,2,1,0.66667,24
47922,1455,228.0,1078.0,21,9.515200434,7,0,0.93103,20
47923,1053,77.0,877.0,38,13.518939583,9,5,1.0,21
47925,2165,229.0,1812.0,35,13.08415625,8,1,0.9,26
47926,1907,260.0,1414.0,35,13.301187916,9,1,0.98864,26
47929,1586,169.0,1289.0,31,9.01287875,8,0,0.82353,21
47930,1441,269.0,1036.0,204,21.0,1,1,0.75,3
47931,1410,196.0,1046.0,39,11.887034166,1,1,0.33333,28
47933,991,54.0,809.0,35,11.173913043,2,1,0.33333,31
47934,1102,102.0,900.0,37,9.577647083,8,1,1.0,21
47935,1075,87.0,891.0,35,12.656743333,8,0,0.68421,21
47937,1102,98.0,833.0,36,10.259795652,0,0,0.25,41
47938,991,79.0,780.0,37,8.508684545,7,1,0.99471,28
47939,652,53.0,454.0,22,10.057335555,2,1,0.98958,30
47940,1277,137.0,1042.0,36,9.722836363,6,3,1.0,21
47941,435,17.0,336.0,43,9.344444545,0,0,0.95833,20
47942,2008,241.0,1569.0,36,8.678475238,7,0,0.71429,26
47943,508,39.0,386.0,35,6.087239,5,0,1.0,18
47944,937,144.0,774.0,90,10.0,0,0,1.0,3
47945,1236,126.0,953.0,37,10.607312307,7,0,1.0,37
47946,1022,57.0,828.0,43,9.327609,2,0,0.9,23
47947,1215,138.0,952.0,36,9.35065826,8,0,0.99485,26
47948,1359,170.0,1066.0,31,9.332553157,3,0,1.0,27
47949,918,67.0,734.0,36,9.7992,6,0,0.98765,25
47950,1293,116.0,1001.0,32,10.782608695,9,0,0.98507,48
47952,2511,311.0,2037.0,24,8.565470833,8,0,1.0,40
47954,32,7.0,21.0,276,0.0,0,0,1.0,0
47955,1502,176.0,1235.0,42,9.6171045,0,0,0.98765,21
47956,1141,75.0,970.0,37,9.787329565,8,0,1.0,21
47957,1243,18.0,1092.0,42,10.315619565,8,0,1.0,30
47958,889,112.0,698.0,35,8.589296875,1,0,1.0,14
47959,177,17.0,155.0,188,0.0,0,0,0.0,0
47960,1129,111.0,921.0,35,9.345152173,6,0,0.98773,21
47961,644,83.0,546.0,87,12.0,2,1,1.0,3
47962,103,6.0,88.0,279,0.0,0,0,0.0,0
47963,1547,683.0,774.0,35,10.422222272,6,0,0.83333,20
47965,1761,237.0,1273.0,36,9.707246086,4,0,0.99476,29
47966,756,46.0,592.0,43,9.877770434,0,0,0.99485,28
47967,1049,105.0,821.0,42,9.33530913,8,0,0.97143,25
47968,1310,203.0,951.0,36,10.099409565,8,0,1.0,24
47969,753,134.0,596.0,74,10.0,2,1,1.0,1
47970,1593,237.0,1200.0,36,10.695652173,7,0,1.0,32
47971,686,114.0,550.0,31,0.0,1,0,0.94118,0
47972,7,1.0,3.0,279,0.0,0,0,0.0,0
47974,2177,200.0,1748.0,36,10.179338695,8,0,1.0,57
47975,775,135.0,595.0,188,12.0,2,0,1.0,6
47977,847,124.0,638.0,42,9.057799565,0,0,1.0,20
47978,818,113.0,617.0,35,9.746198947,3,0,0.91304,16
47979,92,10.0,73.0,233,0.0,0,0,0.0,0
47980,1823,260.0,1427.0,36,9.934833478,5,0,1.0,28
47981,830,118.0,606.0,64,8.137562727,0,1,1.0,24
47982,1003,215.0,698.0,39,8.308972727,4,0,0.90909,19
47983,1753,162.0,1465.0,36,8.393991818,8,1,1.0,31
47984,814,94.0,633.0,35,9.05247409,0,0,1.0,19
47985,2002,260.0,1569.0,26,10.666666666,9,0,1.0,38
47986,1216,101.0,984.0,42,10.19318826,7,0,1.0,26
47987,205,6.0,122.0,35,9.372548,0,0,0.0,19
47988,1296,124.0,1057.0,36,9.849012173,6,0,1.0,26
47989,734,37.0,584.0,42,9.981854782,7,0,0.99479,26
47990,896,43.0,681.0,36,10.063815,6,2,0.98765,50
47991,17,2.0,9.0,279,0.0,0,0,1.0,0
47992,1465,171.0,1088.0,32,10.29629625,6,0,0.99468,52
47993,1462,204.0,1035.0,36,10.078855652,1,0,0.97222,32
47994,54,9.0,40.0,279,0.0,0,0,1.0,0
47995,1122,155.0,823.0,27,9.751322857,2,0,1.0,21
47996,965,142.0,670.0,36,9.78838909,1,0,0.99485,19
47997,1032,102.0,808.0,42,9.198294583,1,0,1.0,21
47999,741,84.0,638.0,125,6.0,0,0,0.0,1
48001,972,106.0,762.0,43,10.341486,4,0,0.98718,23
48002,763,46.0,584.0,42,10.156696666,7,0,1.0,30
48003,2026,195.0,1681.0,13,10.187924347,4,2,0.99474,35
48004,942,57.0,754.0,42,11.214386923,9,1,0.98864,30
48005,1785,265.0,1433.0,36,10.5235644,7,1,1.0,19
48006,213,7.0,120.0,36,10.4,1,0,0.94444,19
48007,1351,133.0,1099.0,36,9.147133913,5,0,0.98969,21
48008,445,55.0,381.0,223,0.0,0,0,0.0,0
48009,2171,298.0,1658.0,36,10.608695652,9,1,1.0,30
48010,843,94.0,710.0,35,4.5396825,0,0,1.0,2
48012,1904,217.0,1532.0,36,8.018931739,4,0,0.98765,36
48013,968,106.0,775.0,36,8.80879,2,0,1.0,16
48014,587,47.0,438.0,36,10.257004782,6,1,0.96296,23
48015,1301,141.0,1068.0,36,8.935301818,0,0,1.0,19
48016,1092,139.0,821.0,36,9.484126521,9,0,0.99405,21
48017,2320,270.0,1900.0,36,11.5,9,1,1.0,34
48018,1975,234.0,1555.0,36,9.580185217,3,1,1.0,42
48019,1625,248.0,1214.0,35,9.856735909,0,0,0.92727,29
48020,783,67.0,606.0,36,10.018465217,7,0,1.0,23
48021,443,20.0,305.0,36,10.1913585,0,0,0.66667,31
48022,1116,147.0,852.0,36,9.764708518,6,1,1.0,21
48023,2029,169.0,1567.0,35,10.1624685,1,0,0.66667,111
48025,1317,200.0,1009.0,36,6.08651,3,0,0.99474,20
48027,42,7.0,29.0,36,0.0,0,0,0.0,0
48028,1562,150.0,1256.0,36,10.091754583,7,0,1.0,38
48029,530,34.0,363.0,36,10.281094545,1,0,0.99465,33
48030,984,71.0,804.0,39,10.315587083,7,1,1.0,24
48031,1445,167.0,1165.0,36,9.889962608,9,0,1.0,21
48032,496,57.0,344.0,36,8.546441333,0,0,0.76923,23
48033,2354,159.0,1926.0,42,10.346660416,6,0,0.99479,41
48034,1699,177.0,1295.0,36,10.173913043,7,0,0.98438,37
48035,1200,57.0,939.0,36,10.155125652,3,1,0.99451,50
48036,1561,133.0,1314.0,35,9.183448181,8,1,1.0,24
48037,642,62.0,479.0,35,9.154341363,0,0,0.94737,22
48039,1817,257.0,1439.0,36,9.746166956,7,1,0.99454,29
48040,1696,201.0,1309.0,1,10.770833333,7,0,1.0,38
48041,1228,118.0,1061.0,36,8.430077777,4,0,1.0,8
48043,347,41.0,302.0,228,0.0,0,0,0.0,0
48044,1004,52.0,811.0,42,10.087542727,8,0,1.0,35
48045,882,82.0,701.0,36,9.309712727,2,3,1.0,22
48046,17,3.0,9.0,279,0.0,0,0,0.0,0
48047,1341,86.0,1098.0,39,10.1318516,8,1,1.0,37
48048,924,113.0,706.0,36,9.296673913,0,0,0.97561,23
48049,792,28.0,608.0,36,10.434782608,5,0,0.97861,43
48050,627,35.0,479.0,42,8.598242692,6,0,1.0,25
48051,8524,95.0,8283.0,42,10.26121875,9,0,1.0,41
48052,466,22.0,366.0,36,8.414740952,3,1,1.0,18
48053,1901,253.0,1418.0,36,8.60678826,8,1,0.99476,20
48054,286,46.0,229.0,36,8.0,2,0,1.0,1
48055,858,47.0,680.0,36,9.964358695,6,0,1.0,31
48057,1940,193.0,1591.0,36,11.096153846,9,0,1.0,33
48058,1331,129.0,1065.0,36,10.06425375,8,0,1.0,23
48059,2040,274.0,1595.0,3,10.534192173,7,0,1.0,42
48060,996,95.0,810.0,36,10.034175,7,0,1.0,20
48061,1035,97.0,845.0,2,10.583333333,4,0,0.98182,22
48062,1225,441.0,680.0,36,8.758813478,8,0,1.0,22
48063,2354,327.0,1879.0,36,10.875,8,0,1.0,32
48065,706,86.0,543.0,34,3.89641,1,0,0.96721,17
48066,1106,79.0,857.0,37,11.04,9,0,0.99479,37
48067,675,89.0,500.0,36,9.11858,1,0,1.0,19
48068,1375,176.0,999.0,37,8.64392,5,0,0.95455,41
48069,953,65.0,745.0,43,10.94,8,0,0.99265,33
48070,1016,91.0,831.0,9,9.638531,0,0,0.17391,21
48071,1364,146.0,1078.0,36,10.682566666,5,1,0.98947,36
48072,373,80.0,268.0,224,0.0,0,0,0.9,0
48073,1113,103.0,892.0,42,9.541013913,8,1,1.0,26
48074,826,86.0,647.0,35,10.090755909,5,2,1.0,20
48077,1960,120.0,1648.0,35,10.4228568,6,0,1.0,52
48078,1758,117.0,1507.0,42,9.739569565,7,1,0.98953,33
48079,628,88.0,463.0,36,5.999955555,0,0,0.0,15
48080,2001,211.0,1611.0,36,10.001241666,7,1,1.0,45
48081,1000,111.0,785.0,35,7.686410476,7,1,1.0,21
48082,263,31.0,226.0,191,0.0,0,0,0.0,0
48083,1000,106.0,777.0,36,10.0751025,8,1,1.0,25
48084,610,33.0,461.0,22,9.915712727,4,0,1.0,28
48085,531,49.0,380.0,43,10.45475,2,0,1.0,22
48086,1888,49.0,1690.0,15,10.916666666,9,1,1.0,34
48087,623,43.0,449.0,36,10.363636363,0,0,1.0,35
48088,85,10.0,71.0,239,0.0,0,0,1.0,0
48089,576,38.0,448.0,42,9.897962608,2,0,0.20408,21
48090,815,131.0,625.0,36,9.096375882,1,0,0.5,14
48091,752,39.0,602.0,42,8.944065652,4,1,0.97959,21
48092,154,29.0,117.0,224,0.0,0,0,0.0,0
48094,1732,200.0,1310.0,25,10.275516086,4,0,1.0,54
48095,737,66.0,567.0,36,9.437521739,2,0,1.0,21
48096,924,154.0,693.0,36,8.550595,0,0,1.0,14
48097,795,96.0,597.0,42,10.079595217,5,0,1.0,24
48098,1741,173.0,1455.0,36,11.306394814,7,1,1.0,22
48099,1555,87.0,1336.0,42,9.847097727,5,0,0.99296,30
48100,1150,102.0,914.0,38,11.12,8,1,1.0,32
48102,1829,232.0,1474.0,36,9.6532884,8,0,1.0,26
48103,886,89.0,700.0,36,10.608695652,5,1,1.0,22
48104,1600,156.0,1312.0,27,10.057819166,8,1,1.0,28
48105,3766,146.0,3426.0,25,9.894736842,1,0,0.97196,56
48106,2370,284.0,1900.0,9,12.0,9,1,1.0,36
48108,980,71.0,778.0,42,9.681534583,7,1,1.0,27
48109,26,3.0,19.0,279,0.0,0,0,0.0,0
48110,768,80.0,584.0,36,9.673202941,1,0,1.0,26
48111,1804,164.0,1494.0,36,10.094179047,7,1,0.97778,30
48112,151,10.0,134.0,173,0.0,0,0,1.0,0
48114,194,25.0,162.0,260,0.0,0,0,0.0,0
48115,1377,127.0,1144.0,36,8.579410869,7,1,1.0,23
48116,1554,100.0,1205.0,36,10.478260869,7,1,0.99482,84
48117,2017,154.0,1703.0,36,7.916953333,9,0,1.0,34
48118,1316,156.0,1126.0,69,9.20202,2,1,1.0,7
48119,1606,190.0,1143.0,36,10.434782608,9,0,1.0,31
48120,809,63.0,653.0,36,9.624687368,4,0,0.85,19
48121,379,16.0,266.0,35,10.52173913,4,0,0.96429,22
48122,603,35.0,467.0,42,9.642033478,4,0,1.0,22
48123,535,30.0,405.0,42,9.827107142,4,0,0.96552,26
48124,1013,118.0,786.0,36,9.945015,4,3,1.0,24
48125,1908,131.0,1487.0,36,10.782608695,2,2,0.99485,84
48126,480,33.0,351.0,36,9.667583913,7,1,1.0,21
48127,519,37.0,383.0,42,9.812619565,8,0,1.0,20
48128,1275,200.0,975.0,36,9.740416086,4,0,0.91304,22
48129,715,28.0,591.0,35,10.115238,3,0,0.5,19
48130,814,99.0,624.0,37,8.566960476,1,0,1.0,19
48131,2285,279.0,1825.0,36,9.67831913,9,1,1.0,34
48132,1315,94.0,1077.0,36,11.148148461,9,0,1.0,30
48133,1161,133.0,882.0,22,10.316156521,9,1,1.0,26
48134,1739,1022.0,705.0,81,6.0,3,1,1.0,1
48136,161,13.0,142.0,189,12.0,0,0,1.0,2
48137,700,37.0,499.0,42,9.630381739,5,0,0.99479,54
48138,1385,403.0,765.0,42,10.608695652,2,2,1.0,77
48139,1013,124.0,775.0,42,9.873596521,9,0,1.0,27
48140,1133,134.0,802.0,36,9.827665,7,0,1.0,26
48141,840,122.0,622.0,36,9.541138636,2,0,0.99459,20
48142,630,55.0,492.0,42,3.507604761,1,0,0.98649,20
48143,1116,81.0,884.0,42,11.083333333,9,1,1.0,34
48144,545,81.0,449.0,73,11.333333333,1,0,1.0,3
48146,441,37.0,346.0,42,8.432594,6,0,0.975,8
48148,629,85.0,486.0,42,9.777777692,0,0,0.0,11
48149,351,41.0,278.0,191,9.0,0,0,0.94118,2
48150,2191,229.0,1764.0,9,10.782608695,4,0,1.0,53
48151,1413,157.0,1102.0,1,10.980816923,7,0,1.0,38
48153,754,80.0,564.0,36,9.65920619,5,0,0.99476,24
48154,2194,961.0,1093.0,21,10.586956521,3,0,0.88235,34
48155,1001,75.0,771.0,36,9.155317916,6,0,1.0,42
48156,655,5.0,592.0,43,8.903628666,3,0,1.0,12
48158,889,137.0,654.0,36,9.649441304,7,0,0.86207,21
48159,1541,48.0,1226.0,42,10.708333333,9,0,1.0,69
48160,919,93.0,710.0,36,7.446773333,0,0,1.0,26
48161,1081,128.0,865.0,36,9.755330416,4,0,1.0,20
